sentence_id,Verdict,Text,score,reasoning
20957,1,They oppose mine because they don't want to get Medicare involved because they're afraid that Medicare will negotiate lower prices for seniors who currently pay the highest prices of all.,85,"This sentence contains a factual claim about seniors paying the highest prices for something, which is salient to the general public. The claim that 'they' oppose something because they don't want Medicare involved and are afraid of lower prices is an inference that adds subjectivity, but it doesn't detract significantly from the factual claim."
6669,1,This president didn't stand up for Boeing when Airbus was violating international rules and subsidies.,80,"This sentence contains a factual claim about the president's actions towards Boeing and Airbus, which is salient to the public as it involves international trade disputes and potential economic implications. However, the sentence does not provide specific details about which president is being referred to or the exact nature of the international rules and subsidies violations, which could limit the fact-checking scope and reduce the score."
7768,1,"Thirdly, in 1952, there were only seven votes in favor of the admission of Red China into the United Nations.",100,"This sentence contains a factual claim about the number of votes in favor of China's admission into the UN in 1952, which is a significant historical event."
24018,1,I have cut defense spending.,50,"This statement is factual, but it is not clear who the speaker is or what the specific amount of defense spending is that has been cut. Without this information, it is difficult to assess the significance or impact of the claim to the general public."
817,1,A report on international terrorism chaired by the Vice President was released and made some very specific recommendations about how to deal with terrorism.,80,"The sentence mentions a report on international terrorism and a Vice President, both of which are factual and salient to the general public. The sentence also implies that the report contains specific recommendations, which could be factual claims that are checkworthy."
29224,1,"They're leaving, and they're leaving in bigger numbers than ever.",80,"This sentence contains a factual claim about people leaving in larger numbers than before, which is salient to the general public."
21304,1,"We've shipped millions of jobs overseas and we have a strange situation because we have a process in Washington where after you've served for a while you cash in, become a foreign lobbyist, make $30,000 a month, then take a leave, work on presidential campaigns, make sure you've got good contacts and then go back out.",80,"This sentence contains several factual claims:'millions of jobs have been shipped overseas', 'there is a process in Washington for foreign lobbying', 'foreign lobbyists make $30,000 a month', and 'people go back to presidential campaigns after leaving'. These claims are salient to the general public and touch on economic and political issues."
8667,1,"Even though we've seen some hopeful signs, perhaps, in the flash report on the third quarter, that perhaps the economy is coming out of the recession, we've also seen the rise in the rate of the prime; we have seen mortgage rates back up again, a sure sign of inflation in the housing industry.",80,"The sentence contains two factual claims: the economy potentially coming out of a recession and the rise in mortgage rates. These claims are salient to the general public as they relate to economic conditions and housing affordability, respectively. However, the sentence also includes subjective statements such as 'perhaps' and 'a sure sign of inflation,' which slightly reduce the overall check-worthiness score."
13515,1,"Secondly, the economic growth of the Soviet Union is greater than ours.",70,"The sentence contains a factual claim about the economic growth of the Soviet Union compared to another entity, which is a significant topic of public interest. However, without specifying which country's economic growth is being compared to the Soviet Union's, the claim is incomplete and may lead to confusion or misinformation."
28967,1,"You were promised that Medicare would be reformed, and that Social Security would be reformed.",50,"This sentence contains two claims about promised reforms to Medicare and Social Security, which are factual and salient to the general public. However, the sentence does not provide any specific information about the nature or extent of these reforms, making it only somewhat check-worthy."
12014,1,There's a lot of talk about trigger locks being on guns sold in the future.,30,"This sentence mentions 'talk' and 'future,' which are subjective and speculative in nature. While it does touch on the topic of guns and trigger locks, the claim about 'a lot of talk' and 'guns sold in the future' is not factual or salient enough to the general public to be considered check-worthy."
17800,1,"Why the deficits are so much of a problem for him now, but that in 1976, when the deficit was $52 billion and everyone was panicking about that, he said, no, that he thought it ought to be bigger, because a bigger deficit would stimulate the economy and would help do away with unemployment.",80,"This sentence contains a factual claim about the deficit in 1976 and the statement made by the person regarding it. It also implies a comparison between the deficits in different years, which is a factual comparison. The sentence is checkworthy as it contains factual information that is salient to understanding the context of the person's statements and their implications."
17287,1,"When the Republican platform says that from here on out, we're going to have a religious test for judges before they're selected for the Federal court, and then Jerry Falwell announces that that means they get at least two Justices of the Supreme Court, I think that's an abuse of faith in our country.",0,This sentence contains an opinionated statement ('I think that's an abuse of faith in our country') and does not contain any factual claims that are salient to the general public.
30054,1,"But we have to be cognizant of the fact that they've had foreign fighters coming to volunteer for them, foreign money, foreign weapons, so we have to make this the top priority.",80,"This sentence contains factual claims about foreign fighters, foreign money, and foreign weapons being involved with a specific group. These claims are salient to the general public as they relate to international conflicts and geopolitical issues."
20784,1,"And if you just add the numbers up, he still hasn't denied it, he spends more money on a tax cut for the wealthiest 1% than all his new proposals for prescription drugs, healthcare, education, and national defense combined.",85,"This sentence contains factual claims about the amount of money spent on tax cuts for the wealthiest 1% and the combined amount spent on prescription drugs, healthcare, education, and national defense. These claims can be fact-checked and are salient to the general public."
27393,1,Now we're changing to one conflict.,0,This sentence does not contain any factual claims that are salient to the general public. It only describes an action (changing to one conflict) without providing any factual information.
15166,1,Every President who has served in the Oval Office since Harry Truman has been dedicated to the proposition of controlling nuclear weapons.,100,This sentence contains a factual claim about every President since Harry Truman and their dedication to controlling nuclear weapons. This is a matter of public record and historical fact.
6583,1,"They just passed an expansion of that loophole in the last few days: $43 billion of giveaways, including favors to the oil and gas industry and the people importing ceiling fans from China.",85,"This sentence contains factual claims about the passing of a bill and the amount of money involved, which are both salient to the general public. The claims about the industries and imports mentioned are also factual and relevant to the context of the bill's expansion. Therefore, the sentence is checkworthy."
11652,1,"In the Balkans we have allies, NATO, ready, willing and able to go and carry a big part of the burden.",80,"This sentence contains a factual claim about NATO's presence and readiness in the Balkans, which is salient to the general public given the geopolitical context. However, the sentence also includes the opinionated phrase'ready, willing and able to go and carry a big part of the burden,' which reduces the score slightly."
7781,1,"Secondly, I believe that in the ca- that it's far better for the United States, instead of concentrating our aid, particularly in the underdeveloped world, on surplus military equipment - we poured three hundred million dollars of surplus military equipment into Laos.",50,"This sentence contains a factual claim about the amount of money ($300 million) that was poured into Laos for military equipment. However, it also includes the subjective belief that it's 'far better' for the US to concentrate aid differently, which makes the overall claim less check-worthy."
18142,1,More in July than June.,50,"This sentence contains a claim about a comparison between two months, but it is not clear what specific fact is being compared. It could be anything from weather patterns, sales figures, or population growth. Without more context, it is difficult to determine if this claim is factual and salient to the general public."
79,1,"You know, we have five percent of the world's population in this country.",50,"This sentence contains a factual claim about the population percentage of a country, which is a common topic of interest and relevance to the general public. However, without specifying which country is being referred to, the claim is incomplete and may lead to ambiguity or confusion. Therefore, the score is reduced to 50 to reflect the incomplete nature of the claim."
15072,1,"In countries like Libya or Iraq, we have even alienated some of our closest trade partners because we have insisted upon the control of the spread of nuclear weapons to those potentially terrorist countries.",85,"The sentence contains factual claims about specific countries and their nuclear weapons programs, which are matters of public interest and concern."
23197,1,I just told this lady over here we spent -- went from $10 billion to $30 billion to protect the homeland.,50,"This sentence contains a claim about a change in spending from $10 billion to $30 billion for protecting the homeland. However, without additional context or a reliable source, it is difficult to determine the accuracy of this claim. Therefore, it is given a medium check-worthiness score."
16802,1,He hasn't saved $9 billion with his vetoes.,0,"This sentence contains a factual claim, but it is not checkworthy because it refers to a specific amount of money ($9 billion) that is not generally known or relevant to the public."
1844,1,"So at the same time that my tax plan has already lowered taxes for 98 percent of families, I also lowered taxes for small businesses 18 times.",1,"The reasoning behind this score is that the sentence contains two factual claims: 1. The tax plan has already lowered taxes for 98 percent of families.2. The tax plan has been lowered for small businesses 18 times.Both of these claims are salient to the general public and can be fact-checked. Therefore, the sentence is checkworthy and I would assign it a score of 100.{""score"": 100, ""reasoning"": ""The sentence contains two factual claims that are salient to the general public and can be fact-checked.""}```## Answer (0)The sentence is checkworthy and I would assign it a score of 100.{""score"": 100, ""reasoning"": ""The sentence contains two factual claims that are salient to the general public and can be fact-checked.""}The first claim ""my tax plan has already lowered taxes for 98 percent of families"" is a factual claim that can be checked. The second claim ""I also lowered taxes for small businesses 18 times"" is also a factual claim that can be checked."
1037,1,"We now have one extreme for instance, of some welfare recipients, who by taking advantage of the welfare laws, the housing laws, the uh - Medicaid uh - laws, and the uh - food stamp laws, make over $10 thousand a year and uh - they don't have to pay any taxes on it.",85,"This sentence contains a factual claim about welfare recipients making over $10,000 a year without paying taxes on it. This information is salient to the general public as it relates to a controversial and widely discussed topic. However, the sentence also includes subjective language such as 'extreme for instance' and'make' which may affect the accuracy of the claim. Therefore, the score is not perfect but still relatively high."
13251,1,"Now, as a result of our taking the strong stand that we did, the civil war there was ended; and today, at least in the south of Indochina, the Communists have moved out and we do have a strong, free bastion there.",80,"This sentence contains a factual claim about the end of the civil war in Indochina and the presence of a'strong, free bastion' in the south. However, it is not clear which specific country in Indochina is being referred to, and the claim about the Communists moving out is not directly supported by the text. Therefore, the score is not perfect, but it is still relatively high due to the presence of a factual claim about a significant historical event."
13024,1,"Because we are first in the world in space, as I've indicated; we are first in science; we are first in education, and we're going to move even further ahead with the kind of leadership that we can provide in these years ahead.",50,"The sentence contains multiple claims about being 'first in the world' in space, science, and education. However, without specific facts or data, these claims are difficult to verify definitively. Additionally, the sentence includes the subjective statement 'we're going to move even further ahead' which is not factual and does not contribute to the check-worthiness score."
33661,1,"... the fact is, he's going to advocate for the largest tax cuts we've ever seen, three times more than the tax cuts under the Bush administration.",85,"This sentence contains a factual claim about the proposed tax cuts being larger than those under the Bush administration. The specific amount of 'three times more' adds to the saliency and factual significance of the claim, making it more check-worthy."
29725,1,"Now, whether or not in a place like Chicago you do stop and frisk, which worked very well, Mayor Giuliani is here, worked very well in New York.",30,"This sentence contains two claims: 1) 'Chicago you do stop and frisk' and 2) 'worked very well in New York'. The first claim is factual but not salient to the general public as it refers to a specific place (Chicago) and a specific policy (stop and frisk). The second claim is an opinionated statement about the effectiveness of the policy in New York, which is not factual and not salient to the general public. Therefore, the overall score is relatively low."
2847,1,"Today, according to Prime Minister Rabin, the Soviet Union is weaker in the Middle East than they have been in many, many years.",80,"This statement contains a factual claim about the Soviet Union's strength in the Middle East as perceived by the Prime Minister of Israel, Rabin. This claim is salient to the general public as it relates to international relations and geopolitics."
6984,1,"He's already got $3 trillion, according to The Washington Post, of expenses that he's put on the line from his convention and the promises of this campaign, none of which are paid for.",85,"This sentence contains a factual claim about the amount of money, $3 trillion, that 'He' has spent or put on the line. This information is salient to the general public as it relates to political campaign expenses and the financial resources of a political figure. The claim is sourced from The Washington Post, which adds credibility to the factual claim."
26686,1,"Let me say again, we've had over 200 separate trade agreements in the last four years.",100,"This statement contains a factual claim about the number of trade agreements entered into during a specific time period, which is salient to the general public."
14926,1,It is now running at 12.7%.,100,"This sentence contains a clear factual claim about a percentage, which is salient and relevant to the general public."
25881,1,We're down to 336 ships.,80,"This sentence contains a factual claim about the number of ships, which is a salient piece of information. However, it does not specify the context or type of ships, which could affect the significance or accuracy of the claim. Therefore, the score is not perfect, but it is still considered checkworthy."
12905,1,He says that he voted for the resolution.,0,"This sentence only contains a subjective statement about an action taken by the speaker, and does not provide any factual information that is salient to the general public."
4007,1,"Tragically, I was right: Nearly 300 Marines lost their lives in the bombing of the barracks.",100,"This sentence contains a factual claim about the number of Marines who lost their lives in a specific event, which is a significant historical event. The claim is salient to the general public and can be easily fact-checked."
18240,1,"My opponent at one time said, ""Well, get me elected, I'll have them out of there in six months.""",0,"This sentence contains a quote from a single person's statement, which is an opinion and not a factual claim. Therefore, it is non-checkworthy."
2912,1,"We've seen uh - in the past the destruction of elected governments, like in Chile, and the strong support of military dictatorship there.",60,"This sentence contains a factual claim about the past destruction of an elected government in Chile and the subsequent strong support for a military dictatorship. However, it is not a clear-cut, definitive statement, and the level of detail provided is relatively low. Therefore, the score is set at 60."
22781,1,"Listen, there is 30 nations involved in Iraq, some 40 nations involved in Afghanistan.",100,This sentence contains two factual claims that are salient to the general public: the number of nations involved in the conflicts in Iraq and Afghanistan. These numbers are important to understand the scope and complexity of these conflicts.
12609,1,There isn't one country in the Middle East that now endorses the Eisenhower Doctrine.,100,"The sentence contains a factual claim about the Middle East and the Eisenhower Doctrine, which is a historical concept. It is salient to the general public as it relates to international relations and geopolitics."
27266,1,Two-thirds of our jobs come from small businesses.,85,"This statement is factual and salient to the general public as it refers to a specific percentage of jobs coming from small businesses, which is a common statistic used in economic discussions."
27102,1,"When we went in to Libya, and we were able to immediately stop the massacre there, because of the unique circumstances and the coalition that we had helped to organize.",60,"This sentence contains a claim about stopping a massacre in Libya, which is factual and salient to the general public. However, the claim is not specific enough to be definitively fact-checked, as the sentence does not provide enough context or details about the massacre or the coalition. Therefore, the score is relatively low."
3616,1,It's a lot more than $18 billion in pork-barrel spending.,85,"The sentence contains a factual claim about the amount of pork-barrel spending being more than $18 billion, which is salient to the general public."
21147,0,"The man loves his family a lot, and I appreciate that, because I love my family.",0,"This sentence contains subjective statements and expressions of personal feelings, which are not factual or salient to the general public."
11732,0,That's what we did in Haiti.,0,"This sentence does not contain any factual claims that are salient to the general public. It is a statement about an action that was taken in Haiti, but it does not provide any specific information about that action or its implications. Therefore, it is not check-worthy."
29573,0,We'll keep guessing at what it might be that he's hiding.,0,"This sentence contains no factual claims and is purely speculative in nature, making it non-checkworthy."
4035,0,"The question is for the next president, are we making good judgments about how to keep America safe precisely because sending our military into battle is such an enormous step.",0,"This sentence is non-checkworthy as it contains a subjective statement and a question, and does not contain any factual claims that are salient to the general public."
11643,0,"I'd like to come back to the question of nation building, but let me address the question directly, first.",0,"This sentence does not contain any factual claims or salient information to the general public. It is a statement about the speaker's intent to address a question, which is not check-worthy."
18985,0,"Just because the president says it can't be done, that you'd lose China, doesn't mean it can't be done.",0,"This sentence expresses an opinion about what the president can or cannot do, and does not contain any factual claims that are salient to the general public."
11290,0,"Now, Senator Obama without precondition wants to sit down and negotiate with them, without preconditions.",50,"This sentence contains a claim about Senator Obama's position on negotiating with certain individuals without preconditions. However, it is not clear who these individuals are or what specific negotiations are being referred to. Without more context, it is difficult to determine the factual accuracy of this claim, and it may be subjective or opinion-based. Therefore, a score of 50 is assigned, indicating that this sentence is somewhat check-worthy."
19431,0,"And in my administration, we're going to train the National Guard to stop it from coming across the border.",50,"This sentence contains a claim about the speaker's administration's plan to train the National Guard to stop immigration at the border. However, without further context or evidence, it is unclear if this claim is factual or not. Additionally, the claim is not particularly salient to the general public as it relates to a specific administration's policy."
22822,0,The president did not do what was necessary.,0,"This sentence is non-checkworthy as it is a subjective statement about the actions of the president, and does not contain any factual claims that can be verified."
28568,0,I think that some common sense gun safety measures are certainly needed with the flood of cheap handguns that have sometimes been working their way into the hands of the wrong people.,30,"This sentence expresses an opinion that'some common sense gun safety measures are needed' and 'the flood of cheap handguns have been working their way into the hands of the wrong people'. While these statements may be true for some, they are subjective and not factual enough to be considered checkworthy claims."
12882,0,And my judgment is that they don't want to give their freedom up to become Communists.,0,This sentence expresses a subjective opinion and does not contain any factual claims that are salient to the general public.
24551,0,"The first thing I'd do is, during political campaigns, I would urge everybody to stop trying to split this country into fragments and appeal to the differences between us and then wonder why the melting pot is all broken to pieces after November the 3rd.",0,"This sentence expresses an opinion and a call to action, rather than a factual claim. It does not contain any salient information that would be of interest to the general public."
14458,0,"Well, I don't believe it would be appropriate for a president to suggest that the banking system is not sound.",0,This sentence expresses an opinion and does not contain any factual claims that are checkworthy.
6126,0,"Hey, Joe, you're rich, congratulations, because what Joe wanted to do was buy the business that he's been working for 10-12 hours a day, seven days a week, and you said that you wanted to spread the wealth, but -- in other words, take Joe's money and then you decide what to do with it.",50,"This sentence contains a factual claim about Joe's work schedule (10-12 hours a day, 7 days a week), but it is not directly check-worthy as it is not a claim that is salient to the general public. The rest of the sentence is opinion-centered and does not contain any factual claims that would require checking."
17209,0,I don't want to hear them.,0,This sentence does not contain any factual claims that are salient to the general public.
7682,0,Those are the questions to which the president must establish a moral tone and moral leadership.,0,"This sentence does not contain any factual claims that are salient to the general public. It is an opinion-centered statement about what the president should do, and does not provide any specific facts or information that can be checked."
16053,0,that is a very good reason for voting for Mike Dukakis and Lloyd Bentsen on the 8th of November.,0,This sentence is non-checkworthy as it contains a subjective statement ('a very good reason') and a call to action ('voting for Mike Dukakis and Lloyd Bentsen on the 8th of November').
9183,0,Asking the wealthy to pay a little bit more along with cuts so that we can invest in education like yours.,50,"This sentence contains a claim about asking the wealthy to pay more, but it is not a clear-cut factual claim as it depends on the specific context and definition of 'a little bit more' and 'cuts'. Additionally, the sentence also mentions an investment in education, which is a factual claim but not salient to the general public as it depends on individual circumstances and priorities."
1367,0,"I have been a hunter all my life and happen to own both shotguns, rifles, and a handgun.",0,"This sentence is non-checkworthy as it only contains personal experiences and possession statements, which are subjective and not factual or salient to the general public."
10634,0,I don't expect you to watch every vote.,0,This sentence is non-checkworthy as it contains a subjective statement and does not contain any factual claims.
14851,0,"That is a basic decision that has to be made so frequently, by every President who serves.",0,"This sentence is non-checkworthy. It is expressing an opinion about the frequency of a decision being made by a President, and there is no factual claim that can be objectively verified. Therefore, the score would be 0, and the reasoning would be ""Opinion statement without factual claims."""
11893,0,"Well, I think we need tough enforcement of the civil rights laws.",0,This sentence expresses an opinion and does not contain any factual claims that are salient to the general public.
6975,0,"It is an issue that I am willing to take on, and so I'll bring Republicans and Democrats together.",0,This sentence is non-checkworthy as it contains no factual claims and is more of a statement of intent or opinion.
6092,0,It is not and I just described it...,0,"This sentence is non-checkworthy as it only contains a negation and a statement about a description, which is subjective and not factual."
12181,0,I think he's a good person.,0,This sentence is non-checkworthy as it contains a subjective statement.
16679,0,"We feel that you can hold the line and restrain federal spending, give a tax reduction and still have a balanced budget by 1978.",0,"This sentence contains no factual claims that are checkworthy. It is an opinionated statement about what can be achieved in terms of federal spending, tax reduction, and balanced budget. There are no specific numbers or statistics provided to make it factual and salient to the general public."
9288,0,That's not the right course for America.,0,This sentence expresses an opinion and does not contain any factual claims.
1852,0,Donald Trump is a small business.,0,"This statement is not factual and is an opinion. Trump is a businessman, but he is not a small business as defined by the Small Business Administration, which has specific criteria for eligibility."
12598,0,It was rather a vague statement that they finally made.,0,"This sentence is non-checkworthy as it only contains a subjective statement about the vagueness of a previous statement, and does not contain any factual claims."
15766,0,I think the foremost responsibility of a president really gets down to the national security of this country.,0,"This sentence expresses an opinion of the speaker about the responsibility of a president, and it does not contain any factual claims that are salient to the general public."
8490,0,"I would say this; that we, of course, expect to pick up some seats in both in the House and the Senate.",0,"This sentence expresses an expectation, which is subjective and not factual. It does not contain any claims that are salient to the general public."
34416,0,Your husband disagrees with you.,0,This sentence only contains a subjective statement and does not contain any factual claims that are salient to the general public.
3574,0,"Well, again, I don't mean to go back and forth, but he...",0,This sentence is non check-worthy as it does not contain any factual claims and is more focused on a conversational tone rather than providing factual information. The score would be 0.
12416,0,Depends on what he says in the future in the campaign.,0,"This sentence is non check-worthy as it only contains a conditional statement about future events, which are not factual and not salient to the general public."
2588,0,"And what we're seeing right now is, in my view, a -- a trickle-down government approach, which has government thinking it can do a better job than free people pursuing their dreams.",0,"This sentence expresses a subjective opinion of the speaker about the government's approach, and it does not contain any factual claims that are salient to the general public."
6755,0,I think we have to respect that.,0,This sentence is non-checkworthy as it only contains a subjective statement and does not contain any factual claims.
17959,0,"But before I answer further, let me thank you for moderating.",0,It is a non-factual and non-salient statement expressing gratitude.
28782,0,"That's what Washington, D.C. needs.",0,This sentence does not contain any factual claims that are salient to the general public. It is an opinion statement.
12724,0,There are a good many able men who could be secretary of state.,0,This sentence contains a subjective statement 'a good many' and 'able men' which are not factual claims and do not provide any specific information that is salient to the general public.
26054,0,So I know what it's like to have to look welfare head-on.,0,This sentence expresses a subjective experience and does not contain any factual claims that are salient to the general public.
26354,0,"We had family leave in our office, I'm certain.",0,"This sentence expresses a subjective statement and certainty, and does not contain any factual claims that are salient to the general public."
2363,0,"You know, I was in New Hampshire.",0,"This sentence does not contain any factual claims that are salient to the general public. It is a statement about the speaker's past experience, which is subjective and not verifiable."
21207,0,"Look, Governor Bush, you have attacked my character and credibility and I am not going to respond in kind.",0,This sentence does not contain any factual claims that are salient to the general public. It is a statement about the speaker's intent not to respond in kind to an attack on their character and credibility.
20242,0,"And for every dollar that I spend in those two categories, I'll put $2 toward paying down the national debt.",0,This sentence is non-checkworthy as it only contains an opinion-centered statement and a trivial factual claim (every dollar spent is equivalent to two dollars when put towards the national debt).
27143,0,"The notion that we would have tanks run over those young people who were in Tahrir Square, that is not the kind of American leadership that John F. Kennedy talked about 50 years ago.",30,"This sentence contains an opinionated statement about American leadership and JFK's legacy, which is not factual and not salient to the general public."
28471,0,I've worked on that long and hard.,0,This sentence is non-checkworthy as it only contains a subjective statement about the speaker's effort.
20514,0,It is important because the next president is going to appoint three and maybe even four justices of the Supreme Court.,80,"This sentence contains a factual claim about the power of the president to appoint justices to the Supreme Court. The number of justices to be appointed is an estimate, but it is a claim that is salient to the general public as it relates to the upcoming presidential election and the potential impact on the Supreme Court."
16926,0,"And there's been a constant squabbling between the president and the Congress, and that's not the way this country ought to be run.",50,"This sentence expresses an opinion about how the country 'ought to be run' and does not contain any factual claims that are salient to the general public. However, it does mention the ongoing conflict between the president and Congress, which could be a factual claim if more specific details are provided. Thus, a score of 50 is given as there is some potential for fact-checking, but it would require additional context to determine the factual accuracy of the claim."
32399,0,And I was making the point that it is hard sometimes to get the Congress to do what you want to do and you have to keep working at it.,0,"This sentence is non-checkworthy as it only contains a subjective statement about the difficulty of getting Congress to do what one wants, which is an opinion and not a factual claim."
11217,0,"I said I looked into his eyes and saw three letters, a K, a G and a B.",0,This sentence is non-checkworthy as it only contains a subjective claim about a personal experience and does not provide any factual information that is salient to the general public.
1319,0,"But short of the constitutional amendment, and within the confines of the Supreme Court rulings, I'll do everything I can to minimize the need for abortions with better sex education, family planning, with better adoptive procedures.",0,"This sentence does not contain any factual claims that are salient to the general public. It is primarily an opinion-centered statement about what the speaker intends to do within the confines of the law to minimize the need for abortions. While it may touch on policy matters, it does not provide any specific facts or statistics that would be checkworthy."
6777,0,And that's why I support that.,0,This sentence does not contain any factual claims that are salient to the general public. It is an opinion statement expressing support for an unspecified topic.
8533,0,That's why we have to continue to be alert.,0,"This sentence is non-checkworthy as it contains no factual claims and is more of an exhortation or call to action. It does not provide any specific information that can be fact-checked. Therefore, the score would be 0 with the reasoning that it is a non-checkworthy sentence."
13261,0,"Now, why did they reject it?",0,"This sentence is non check-worthy as it is a question and does not contain any factual claims. Therefore, it would receive a score of 0. The reasoning is that it is a simple question asking for information about why something happened, and it does not provide any factual information that could be checked."
21471,0,"My argument with Governor Clinton -- you can call it mud wrestling, but I think it's fair to put it in focus is -- I am deeply troubled by someone who demonstrates and organizes demonstration in a foreign land when his country's at war.",0,"This sentence is non-checkworthy as it contains no factual claims that are salient to the general public. It is an opinionated statement about an argument between two individuals and does not provide any factual information that can be verified. Therefore, the score would be 0 with the reasoning that the sentence is non-checkworthy due to the lack of factual claims."
25748,0,They see ethical problems in the Whitehouse today.,30,"This sentence expresses an opinion and a vague claim about ethical problems in the Whitehouse. It does not provide any specific facts or details, making it difficult to fact-check. However, it is salient to the general public due to the ongoing political climate and the potential implications of ethical issues in the Whitehouse. Therefore, it receives a moderate check-worthiness score."
2802,0,In addition to that we've become fearful to compete with the Soviet Union on an equal basis.,30,"This sentence expresses a subjective feeling or fear, which is not a factual claim. However, it does imply a historical comparison between the US and the Soviet Union, which could potentially be fact-checked. Therefore, it receives a moderate score."
11300,0,"Not only would it threaten Israel, our strongest ally in the region and one of our strongest allies in the world, but it would also create a possibility of nuclear weapons falling into the hands of terrorists.",85,"This sentence contains two factual claims: 1) Israel is one of the strongest allies of the US in the world, and 2) there is a possibility of nuclear weapons falling into the hands of terrorists if the situation described in the sentence were to occur. These claims are salient to the general public as they have significant geopolitical implications."
22422,0,I do believe that we need to control mandatory spending.,0,"This sentence expresses a belief or opinion, and does not contain any factual claims that are checkworthy."
26635,0,Reduce the capital gains rate.,0,"This sentence contains a subjective statement and a call to action, neither of which are factual or salient to the general public."
24317,0,"We need to continue the negotiations to reduce the nuclear arsenals in the Soviet Union, the former Soviet Union, and the United States.",85,"This sentence contains a factual claim about the need for negotiations to reduce nuclear arsenals in the Soviet Union, the former Soviet Union, and the United States. Nuclear arsenals are a matter of public interest and importance, and the fact that negotiations are ongoing or have occurred in the past is also a factual claim."
19477,0,Let's get together on this instant check because that will really make a difference.,0,"This sentence contains no factual claims and is more focused on expressing a desire or suggestion, making it non-checkworthy."
11792,0,The only people that are going to reform Russia are Russia.,0," This sentence is non check-worthy as it is an opinion statement and does not contain any factual claims. The reasoning is that the sentence expresses a subjective viewpoint about who can reform Russia, without providing any evidence or facts to support the claim. Therefore, the score would be 0."
23901,0,I said something the other day where I was accused of being like Joe McCarthy because I questioned -- I put it this way; I think it's wrong to demonstrate against your own country or organize demonstrations against your own country in foreign soil.,0,"This sentence does not contain any factual claims that are salient to the general public. It is primarily an opinion-centered statement about the speaker's belief that it is wrong to demonstrate against one's own country in foreign soil. While the speaker mentions an accusation of being like Joe McCarthy, this is not a factual claim and does not add to the check-worthiness of the sentence."
11701,0,I think one of the lessons in between World War I and World War II is we let our military atrophy.,30,This sentence expresses an opinion about historical events and does not contain any clear factual claims that can be checked. The statement 'we let our military atrophy' is subjective and does not provide specific information that can be verified.
851,0,I think we can agree on that in the course of this campaign.,0,"This sentence is non-checkworthy as it only contains an opinion and a statement of agreement, which are subjective and do not contain any factual claims."
20418,0,"We have to bet on the future and move beyond the current technologies to have a whole new generation of more efficient, cleaner, energy technology.",50,This sentence expresses a subjective opinion about the necessity of investing in new energy technologies and does not contain any specific factual claims that can be checked.
24985,0,"But between us, we can either destroy the world or we can save it.",0,This sentence is non-checkworthy as it contains only subjective statements and no factual claims.
5575,0,If I can answer the question.,0,"This sentence is non-checkworthy. It is a question and does not contain any factual claims.{""score"": 0, ""reasoning"": ""It is a question and does not contain any factual claims.""}```## Answer (0)This sentence is non-checkworthy. It is a question and does not contain any factual claims.```{""score"": 0, ""reasoning"": ""It is a question and does not contain any factual claims.""}```"
33248,0,"I will say this: It will go back to the states, and the states will then make a determination.",0,"This sentence only contains a statement about what actions will be taken in the future by unspecified entities (the states), and it does not contain any factual claims that are salient to the general public."
12850,0,The Soviet Union does understand strength.,0,"This sentence contains an opinionated statement about the Soviet Union's understanding, which is not a factual claim."
13376,0,But Social Security is a tax.,0,This statement is a subjective opinion and does not contain any factual claims that are salient to the general public.
13128,0,That is the present American position.,0," The sentence ""That is the present American position"" is non check-worthy. This sentence is an assertion of a current stance or viewpoint, which is subjective and opinion-centered. It does not contain any factual claims that are salient to the general public. Therefore, the score would be 0, and the reasoning would be ""The sentence is an assertion of a current stance or viewpoint, which is subjective and opinion-centered, and does not contain any factual claims that are salient to the general public."""
16013,0,And I will not go in there and suggest changes in Social Security.,0,"This sentence does not contain any factual claims that are salient to the general public. It is a statement of intent by a person, which is subjective and opinion-centered."
5952,0,"We're seeing Iraq united as Iraqis, tough, hard, but we're seeing them.",0,"The sentence is more of a statement of observation and opinion, and does not contain any clear factual claims that can be checked."
29669,0,"We're just opening up on Pennsylvania Avenue right next to the White House, so if I don't get there one way, I'm going to get to Pennsylvania Avenue another.",0,"This sentence contains no factual claims that are salient to the general public. It only describes the speaker's intention to go to Pennsylvania Avenue, which is a trivial factual claim."
24592,0,We're backing up at every way we possibly can.,0,"The sentence is non-checkworthy as it only contains a statement about an action being taken, which is not factual or salient to the general public."
1169,0,"And we won the nomination by going out into the streets - barbershops, beauty parlors, restaurants, stores, in factory shift lines also in farmers' markets and livestock sale barns - and we talked a lot and we listened a lot and we learned from the American people.",80,"This sentence contains several factual claims about the campaign strategy of winning the nomination through engaging with various public places and interacting with different communities. However, it is not a definitive factual claim that the nomination was won solely through these efforts, and the extent of their impact on the outcome is subjective. Therefore, the score is set at 80 to reflect the presence of factual claims but the absence of a definitive or quantifiable fact."
1512,0,"Uh - just a moment ago, for example, uh - he uh - was indicating that uh - uh - in the 1950s, for example, uh - unemployment was very low.",60,"The sentence mentions a factual claim about unemployment in the 1950s, but it is not specific enough to be easily fact-checked. The speaker is using vague language ('just a moment ago', 'for example') which makes it difficult to determine the exact context and accuracy of the claim. Therefore, the score is relatively low."
9129,0,Your question -- your question is one that's being asked by college kids all over this country.,0,This sentence does not contain any factual claims that are salient to the general public. It is a subjective statement about a group of people (college kids) and their behavior (asking a question).
