sentence_id,Verdict,Text,score,reasoning
25036,0,I will keep this nation strong.,0,This sentence is a subjective statement and does not contain any factual claims that are salient to the general public.
27364,0,We need to be talking about space.,0,This sentence is not factual or salient to the general public. It is a statement of opinion and does not contain any factual claims.
3626,0,"I know that the worst thing we could possibly do is to raise taxes on anybody, and a lot of people might be interested in Senator Obama's definition of ""rich.""",0,"{""score"": 0, ""reasoning"": ""This sentence contains opinion-centered statements and does not provide any factual claims that are salient to the general public.""}```## Answer (0)```{""score"": 0, ""reasoning"": ""This sentence contains opinion-centered statements and does not provide any factual claims that are salient to the general public.""}```## Answer (0)```{""score"": 0, ""reasoning"": ""This sentence contains opinion-centered statements and does not provide any factual claims that are salient to the general public.""}```## Answer (0)```{""score"": 0, ""reasoning"": ""This sentence contains opinion-centered statements and does not provide any factual claims that are salient to the general public.""}```## Answer (0)```{""score"": 0, ""reasoning"": ""This sentence contains opinion-centered statements and does not provide any factual claims that are salient to the general public.""}```## Answer (0)"
29913,0,"I mean, you know -- now, everybody in mainstream is going to say, oh, that's not true.",0,"This sentence is non-checkworthy as it contains subjective statements and expresses skepticism towards mainstream opinions, rather than making a factual claim."
24480,0,We will not be a great country unless we have a strong family unit in every home.,0,This sentence is a subjective statement and does not contain any factual claims that are salient to the general public.
12283,0,I don't think you can -- I don't think you can get results that way.,0,The sentence contains subjective statements and is not factual or salient to the general public.
12753,0,"Well, it can only have the effect certainly of reducing it.",0,Subjective statement and not factual or salient to the general public
16626,0,We uh - have got to do that at the federal government level.,0,"This sentence is non check-worthy as it contains no factual claims and is more of a statement of intent or opinion. Therefore, the score would be 0 with the reasoning that it is not factual or salient to the general public."
26432,0,"You may think the biggest employer in America is General Motors, but I've got news for you.",0,"The sentence contains subjective statements and opinions, making it non-checkworthy."
2576,0,The role of government is to promote and protect the principles of those documents.,50,"This sentence is not entirely factual as it is a subjective statement about the role of government. However, it can be considered factual to some extent as many governments do promote and protect certain principles, such as those outlined in constitutions or bills of rights. The sentence is also salient to the general public as it relates to the function of government and the principles it upholds."
17590,0,"Now, I don't think that to try and say that we were taxing the rich, and not the other way around, it just doesn't work out that way.",0,"This sentence expresses an opinion about the effectiveness of a tax policy, which is not a factual claim. Therefore, it is not check-worthy."
23710,0,That ammo is now being used against our kids.,60,"This sentence contains a factual claim about the use of ammo, but it is not clear who is using the ammo against kids or in what context. This lack of specificity reduces the check-worthiness score."
14051,0,"And as soon as I found it out, he went out the door.",0,This sentence is non-checkworthy as it contains a subjective statement 'as soon as I found it out' and an action 'he went out the door' that is not factual or salient to the general public.
17872,0,"We have -- our military, the morale is high.",0,"This sentence is non-checkworthy as it contains a subjective claim about military morale, which cannot be objectively verified or quantified."
643,0,But I don't think we need these other systems.,0,This sentence is non-checkworthy as it contains a subjective statement and does not make any factual claims.
6760,0,You can't discriminate in the rights that you afford people.,50,"This sentence expresses a moral principle rather than a factual statement. It is a subjective statement and does not provide any specific information that can be fact-checked. Therefore, it is considered non-checkworthy."
1667,0,"And so the question here tonight is not where we've been, but where we're going.",0,This sentence is non-checkworthy as it is an opinion-centered statement and does not contain any factual claims.
3009,0,It's a matter of being tough.,0,This sentence is non-checkworthy as it contains a subjective statement 'being tough' which is an opinion.
22177,0,"I'd be delighted to, because you can't do it the old way.",0,"The sentence is not factual and is primarily opinion-based, making it non-checkworthy."
24685,0,"Then when they get off by themselves, they say nobody did it.",0,This sentence is non-checkworthy as it contains subjective statements and is more likely to be a part of a conversation rather than a factual claim.
546,0,We've gotten away fro values and the fundamentals.,0,This sentence contains subjective statements and does not provide any factual information that is salient to the general public.
8974,0,"Now also, with regard to the figures about California.",0,"The given sentence is not checkworthy as it is not making any factual claims and is instead asking for information about figures related to California. Therefore, it would receive a score of 0.{""score"": 0, ""reasoning"": ""The sentence is asking for information and does not contain any factual claims.""}```## Answer (0)The given sentence is not checkworthy as it is not making any factual claims and is instead asking for information. Therefore, it would receive a score of 0.```{""score"": 0, ""reasoning"": ""The sentence is asking for information and does not contain any factual claims.""}```"
34099,0,"In fact, Chris, I think that would be a big red flag waving for ISIS to reconstitute itself.",0,This sentence is non-checkworthy as it contains an opinionated statement 'I think that would be a big red flag' and a hypothetical scenario 'for ISIS to reconstitute itself' which is not factual or salient to the general public.
31954,0,"Those words, I've been hearing them for many years.",0,This sentence contains a subjective statement 'I've been hearing them for many years' which is an opinion and not a factual claim.
19018,0,"There's no doubt, I think, about that.",0,This sentence is non-checkworthy as it contains an opinionated statement 'I think' and does not contain any factual claims.
1461,0,One of the overwhelming results that I've seen in the polls is that people feel that you can't plan anymore.,50,"This sentence expresses a subjective feeling ('people feel that you can't plan anymore') and does not provide any factual information that is salient to the general public. However, it might be considered check-worthy in the context of a specific poll or survey, where the sentiment of the population is the focus."
7804,0,"We also have to have in mind something else with regard to this whole situation in the world, and that is: that as America moves forward, we not only must think in terms of fighting Communism, but we must also think primarily in terms of the interests of these countries.",0,"This sentence is non-checkworthy as it contains subjective statements and is primarily focused on the interests of countries, which are subjective and open to interpretation."
18960,0,"That's precisely what Vladimir Putin understands, as well.",0,"This sentence is non-checkworthy as it contains a subjective statement (""Vladimir Putin understands"") and a vague claim (""that's precisely what""). It does not contain any factual information that is salient to the general public. Therefore, the score would be 0 with the reasoning that the sentence is non-checkworthy due to its subjective and vague nature."
5515,0,Making sure that CEOs are not enriching themselves through this process.,0,This sentence is non check-worthy as it contains a subjective statement'making sure' and a statement about the intent of CEOs which is an opinion.
28651,0,"And so let's do it for most all, but not completely eliminate it for the very top.",0,"The sentence does not contain any factual claims that are salient to the general public. It is more of a statement of intent or strategy, and does not provide any specific facts or statistics."
32592,0,I'm very glad to do so.,0,This sentence is a subjective statement and does not contain any factual claims.
22569,0,I haven't changed my mind: I'm going to fully fund it.,0,"This sentence is non check-worthy as it contains a subjective statement (""I haven't changed my mind"") and a statement about an action that is not factual or salient to the general public (""I'm going to fully fund it""). The reasoning behind this is that subjective statements and statements about personal actions do not provide factual information that is relevant or important to the general public. Therefore, this sentence would receive a score of 0."
12454,0,I think that we have to put more emphasis on early learning and pre-school.,0,This sentence is non-checkworthy as it contains a subjective statement 'I think' and a recommendation 'we have to put more emphasis on early learning and pre-school' which is an opinion.
13402,0,"I refer, for example, to distressed areas.",0,This sentence is non check-worthy as it contains a vague reference to 'distressed areas' which is subjective and open to interpretation.
25418,0,Because this ever-rising arms race madness makes both nations less secure.,0,This sentence contains a subjective statement'makes both nations less secure' which is an opinion and not a factual claim.
25437,0,"Well, that's what a President's supposed to know -- where those weapons are going to be.",,"This sentence is non-checkworthy as it contains a subjective statement (""that's what a President's supposed to know"") and is more focused on opinion rather than factual information."
6769,0,I completely respect their views.,0,This sentence is non-checkworthy as it is an expression of respect and does not contain any factual claims.
32074,0,And yet she didn't know the word -- the letter C on a document.,0,This sentence is non-checkworthy as it contains a trivial factual claim about the letter C and a subjective statement about not knowing a word.
31993,0,I am absolutely -- I apologize for those words.,0," This sentence is not checkworthy as it contains an apology and a subjective statement ""I am absolutely"" which is an expression of certainty. The reasoning behind this is that checkworthy sentences should be factual and objective, while this sentence is more focused on emotions and personal feelings. Therefore, it would receive a score of 0."
9279,0,"I believe very much in our renewable capabilities; ethanol, wind, solar will be an important part of our energy mix.",0,"This sentence expresses a personal belief and opinion, and does not contain any factual claims that are salient to the general public."
24799,0,Isn't it time to stop creating images?,0,This sentence is non-checkworthy as it contains a question and is subjective in nature.
13444,0,We want to be sure it's fair and equitable.,0,This sentence expresses a subjective opinion and does not contain any factual claims that are salient to the general public.
22919,0,"Now, I'm going to add 40,000 active duty forces to the military, and I'm going to make people feel good about being safe in our military, and not overextended, because I'm going to run a foreign policy that actually does what President Reagan did, President Eisenhower did, and others.",30,"This sentence contains subjective claims about making people feel good and running a foreign policy like Reagan or Eisenhower, which are opinion-centered statements. The claim about adding 40,000 active duty forces is factual, but it is not salient to the general public as it is a specific military policy decision. Therefore, the score is set to 30."
7500,0,"I believe I offer tested, strong leadership that can calm the waters of the troubled world.",0,This sentence is non-checkworthy as it contains a subjective statement 'I believe' and an opinion'strong leadership that can calm the waters of the troubled world'.
33267,0,"The kinds of cases that fall at the end of pregnancy are often the most heartbreaking, painful decisions for families to make.",60,"This sentence expresses a subjective opinion about the emotional impact of end-of-pregnancy cases, which is not easily fact-checked. However, it does touch on a factual aspect, which is that such cases exist and can be difficult for families. The score reflects the balance between factual and subjective elements."
18732,0,And I think this will work.,0,This sentence is non-checkworthy as it contains a subjective statement and does not provide any factual information.
878,0,We shouldn't do that.Ã¢â€°Â¤ That's the kind of Vice President I want.,0,This sentence is non check-worthy as it contains a subjective statement 'We shouldn't do that' and an opinion 'That's the kind of Vice President I want'.
7656,0,"And when I speak of presidential leadership, I refer for example to our attitude on the sit-in strikes.",0,"This sentence is non-checkworthy as it contains a subjective statement about presidential leadership and an example given in the form of an attitude towards sit-in strikes, which is an opinion."
10757,0,That's an example of an unfair burden sharing.,0,This sentence expresses an opinion and does not contain any factual claims that are salient to the general public.
2715,0,And I want to thank the University of Denver.,0,This sentence is not checkworthy as it is a simple expression of gratitude and does not contain any factual claims or salient information to the general public.
21611,0,But there's going to be a new Congress.,0,"This sentence is not check-worthy as it is stating an obvious fact that a new Congress will be formed after an election, and it does not contain any specific factual claims that are salient to the general public."
30406,0,Where did you find this?,0,This sentence is a question and does not contain any factual claims.
33638,0,"We're going to have free trade, more free trade than we have right now.",30,"This sentence expresses a future intention or plan, which is not a factual claim. It also contains the term'more free trade,' which is subjective and open to interpretation. Therefore, it is considered non-checkworthy."
31868,0,We're going the make great deals.,0,This sentence is non-checkworthy as it contains a subjective statement 'great deals' which is an opinion and not a fact.
21665,0,They're tomorrow's industries in the inner cities.,0,This sentence is not checkworthy as it contains a subjective statement 'they're tomorrow's industries' which implies a prediction or opinion about the future industries in inner cities. It does not contain any factual information that is salient to the general public.
16109,0,That is absolutely not true.,0,This sentence is a statement of opinion and does not contain any factual claims.
17255,0,"As a matter of fact, I think religion became a part of this campaign when Mr. Mondale's running mate said I wasn't a good Christian.",0,"This sentence is non-checkworthy as it contains a subjective statement ('I think') and opinion-centered claims ('religion became a part of this campaign', 'Mr. Mondale's running mate said I wasn't a good Christian')."
15692,0,But let's stop labeling each other and lets' get to the heart of the matter which is the future of this country.,0,"This sentence is non-checkworthy as it contains subjective statements and a call to action, rather than factual claims."
1674,0,And I'm looking forward to having that debate.,0,This sentence is non-checkworthy as it contains no factual claims and is an expression of anticipation or excitement for a debate.
31958,0,"I'm going to help the Latinos, Hispanics.",0,"This sentence is non-checkworthy as it contains subjective and opinion-centered statements, and it does not provide any factual information that is salient to the general public."
20677,0,The other day I was honored to be flanked by Colin Powell and General Norman Schwartzkopf recently stood by me side and agreed with me.,0,This sentence is non-checkworthy as it contains subjective and opinion-centered statements. The sentence describes a personal experience and the agreement between the individuals is an opinion. There is no factual information provided that can be verified or checked.
17277,0,And I believe I have sung at more weddings and more funerals than anybody ever to seek the Presidency.,50,"This sentence contains a subjective claim about the number of weddings and funerals attended by an individual, which cannot be fact-checked objectively. It is also not salient to the general public as it is specific to the individual mentioned in the sentence."
15419,0,And I've had to deal with those crises as best I could.,0,This sentence is non-checkworthy as it contains a subjective statement 'as best I could' which is an opinion and not a fact.
10347,0,I've sat across the table from people who were out of work and worked with them to try and find new work or to help them through tough times.,80,"This sentence contains a factual claim about the speaker's past actions, which is relevant to the general public as it touches on employment and job loss, making it checkworthy."
32872,0,"Well, within hours I said that I was sorry about the way I talked about that, because my argument is not with his supporters.",0,"This sentence is non-checkworthy as it is a statement about the speaker's actions and apologies, which are subjective and not factual or salient to the general public."
3186,0,The foreign policy of the United States meets the highest standards of morality.,0,This sentence is non-checkworthy as it contains a subjective and opinion-centered statement.
19515,0,We have worked hard for peace and freedom.,0,This sentence is not checkworthy as it is a subjective statement and does not contain any factual claims that are salient to the general public.
5508,0,And I am disappointed that Secretary Paulson and others have not made that their first priority.,," This sentence is non check-worthy as it contains a subjective statement ""I am disappointed"" and no factual claims are present."
19928,0,The American people can make up their mind about whether that's a liberal record or a record that's good for America.,0,This sentence is non-checkworthy as it contains a subjective statement ('whether that's a liberal record or a record that's good for America') and is open to individual interpretation.
2240,0,And that's why they were supportive of the approach that we took.,0,This sentence is non-checkworthy as it contains a subjective statement 'they were supportive' and does not provide any factual information that is salient to the general public.
27788,0,"I was with one company that makes valves and -- and process industries and they said, look, we were -- we were having some valves coming in that -- that were broken and we had to repair them under warranty and we looked them and -- and they had our serial number on them.",20,"The sentence is a personal anecdote about a company encountering issues with faulty valves that required repairs under warranty. While the sentence does contain factual information about the company and the valves, it is not clear if the claims made are salient to the general public or if they are trivial factual claims. Without further context or information, it is difficult to assign a definitive check-worthiness score to this sentence."
15356,0,"The most important crucial difference in this election campaign, in my judgment, is the approach to the control of nuclear weaponry and the inclination to control or not to control the spread of atomic weapons to other nations who don't presently have it, particularly terrorist nations.",0,"This sentence is non-checkworthy as it contains subjective statements and judgments about the 'importance' and 'crucial difference' of the election campaign, as well as opinions about the approach to nuclear weaponry and the inclination to control or not control the spread of atomic weapons to other nations."
7806,0,"We must let them know that the great American ideals - of independence, of the right of people to be free, and of the right to progress - that these are ideals that belong not to ourselves alone, but they belong to everybody.",80,"This sentence contains factual claims about American ideals, which are widely known and relevant to the general public. However, it also contains subjective elements, such as the phrase 'great American ideals' and the idea that these ideals 'belong to everybody,' which may be open to interpretation. Therefore, the score is not perfect, but still relatively high due to the presence of factual claims."
4303,0,I think it's much less than it was the day after 9/11.,0,"This sentence is not check-worthy as it contains a subjective statement (""I think"") and is based on personal opinion rather than factual information. Therefore, the score would be 0 and the reasoning would be ""Subjective statement and personal opinion."""
25851,0,And it's time we take a look at the pay scales.,0,This sentence does not contain any factual claims that are salient to the general public. It is a call to action and does not provide any specific information.
8810,0,"Both of these, I think, would respond to the proper kind of incentives that we could offer these people.",0,"This sentence is not checkworthy as it contains subjective statements and no factual claims. The reasoning behind this is that the sentence expresses the opinion of the speaker about what incentives might be effective, rather than stating a fact that can be verified. Therefore, the score would be 0."
11669,0,I want to be judicious in its use.,0,It is a subjective statement and does not contain any factual claims.
13032,0,"And so I say in conclusion, keep America's faith strong.",0,This sentence is a conclusion and contains no factual claims or salient information to the general public.
12758,0,"Finally, let me say this: as far as prestige is concerned, the first place it would show up would be in the United Nations.",0,"{""score"": 0, ""reasoning"": ""This sentence is non-checkworthy as it contains a subjective statement about where prestige would first show up, which is a matter of opinion.""}```## Answer (0)```{""score"": 0, ""reasoning"": ""This sentence is non-checkworthy as it contains a subjective statement about where prestige would first show up, which is a matter of opinion.""}```This is the correct answer. The sentence is not factual and is an opinion. It is not something that can be checked for accuracy."
20955,0,You can see it in this campaign.,0,"Subjective statement, no factual claims or salient information"
11017,0,"It hasn't worked, and we need fundamental change.",0,"This sentence expresses a subjective opinion, and it does not contain any factual claims that are salient to the general public."
26084,0,"One's got a good job, one's studying to be a doctor.",50,"This sentence contains two factual claims about individuals having jobs and studying to be a doctor. However, it is not directly relevant or salient to the general public as it only refers to specific individuals."
14941,0,But we will have a very poor nation and a very unsound economy if we follow that path.,0,This sentence is non-checkworthy as it contains a subjective statement'very poor nation' and'very unsound economy' which are opinions rather than facts.
7637,0,"But when the president of the United States is doing something that's right, something that is for the purpose of defending the security of this country against surprise attack, he can never express regrets or apologize to anybody, including Mr. Khrushchev.",80,"This sentence contains a factual claim about the actions of a president in response to a potential security threat. It is salient to the general public as it relates to national security and international relations. However, the sentence also includes subjective elements, such as the president's inability to express regrets or apologize, which may impact the score slightly."
21166,0,"As I said a couple of months ago, I stand here as my own man and I want you to see me for who I really am.",0,This sentence is non-checkworthy as it is a subjective statement about the speaker's identity and desire for self-presentation.
33100,0,"And that's why I hope people will check on that for themselves so that they can see that, yes, I've spent 30 years, actually maybe a little more, working to help kids and families.",,"This sentence is non-checkworthy as it contains a subjective statement (""I hope people will check on that for themselves"") and an opinion (""yes, I've spent 30 years, actually maybe a little more, working to help kids and families""). The reasoning behind this is that the sentence does not contain any factual claims that are salient to the general public."
15928,0,"And if we can do that and do it in a way that gets deeper cuts on the Soviet side, which is where they ought to come from, then I think we have an opportunity over the long haul to begin to move some of our resources from the military to important domestic priorities that can provide college opportunity for that young woman whose mother wrote me from Texas just the other day, from Longview, Texas: two teachers, a mother and a father who have a child that's a freshman in college, an electrical engineering major, a very bright student and they can't afford to keep that child in college.",80,"{""score"": 80, ""reasoning"": ""The sentence contains factual claims about a student in college and her parents, as well as the importance of domestic priorities and college opportunities. However, it also includes subjective opinions about the importance of moving resources from the military to domestic priorities, which lowers the score.""}```## Answer (0)The sentence contains factual claims about a student in college and her parents, as well as the importance of domestic priorities and college opportunities. However, it also includes subjective opinions about the importance of moving resources from the military to domestic priorities, which lowers the score.Therefore, the score would be around 80. The reasoning behind this is that while the sentence does contain factual information, a significant portion of it is subjective opinion, which reduces its check-worthiness.```{""score"": 80, ""reasoning"": ""The sentence contains factual claims about a student in college and her parents, as well as the importance of domestic priorities and college opportunities. However, it also includes subjective opinions about the importance of moving resources from the military to domestic priorities, which lowers the score.""}```"
27339,0,"We take program after program that we don't absolutely have to have, and we get rid of them.",0,This sentence is non-checkworthy as it contains a subjective statement ('we take program') and an opinion ('we get rid of them').
33651,0,We're going to cut business taxes massively.,50,"This sentence is checkworthy to some extent as it contains a factual claim about a proposed tax cut. However, the specific amount or extent of the tax cut is not mentioned, making it less definitive and potentially subject to interpretation. Therefore, the score is relatively low."
7263,0,But I will never turn over our national- security decisions to leaders of other countries.,0,"This sentence is a statement of opinion and personal intent, and does not contain any factual claims that are salient to the general public."
10993,0,"Well, why don't -- why don't -- let's talk about this, Tom, because there was just a lot of stuff out there.",0,"This sentence is non check-worthy as it contains no factual claims and is primarily composed of questions and filler words. Therefore, the score would be 0 with the reasoning that it lacks factual claims and is not salient to the general public."
12081,0,"And I think that if you look at the situation as it exists here in the United States compared to any other country in the world, it seems to me pretty obvious that while we respect the rights of hunters and sportsmen, we do need some common sense gun safety steps to stem this flood of guns that are getting into the wrong hands.",60,"This sentence contains claims about gun safety in the US compared to other countries and the need for common sense gun safety steps. However, it is an opinionated statement and does not provide any specific facts or statistics to support the claims. Therefore, it is not a definitively check-worthy sentence."
21774,0,"I know they're popular, but I'm against them.",0,This sentence is non-checkworthy as it contains a subjective statement 'I'm against them' which expresses a personal opinion.
924,0,"I want to see market economies spring up all around the world and to the degree they do, we are succeeding.",20,"{""score"": 20, ""reasoning"": ""This sentence is opinion-centered and lacks clear factual claims that are salient to the general public.""}```## Answer (0)```{""score"": 20, ""reasoning"": ""This sentence is opinion-centered and lacks clear factual claims that are salient to the general public.""}```This is a correct answer. The sentence is expressing a personal opinion and does not contain any clear factual claims that are salient to the general public."
6196,0,I think that abortion is a very difficult issue and it is a moral issue and one that I think good people on both sides can disagree on.,0,This sentence is non-checkworthy as it contains subjective statements and opinions.
15874,0,We may have different approaches.,0,This sentence is non-checkworthy as it contains a subjective statement 'We may have different approaches' which implies opinions and not facts.
8807,0,"So I think it is a case of pay scale, of recognizing that if we're going to have young men and women responsible for our security, dealing with this sophisticated equipment, then for heaven's sakes, let's go out and have a pay scale that is commensurate with the sacrifice that we're asking of them.",0,This sentence is non check-worthy as it contains subjective statements and opinions about pay scales and the sacrifice of military personnel.
18709,0,"And that is, I wouldn't join the International Criminal Court.",0,This sentence is non-checkworthy as it contains an opinion-centered statement ('I wouldn't join') and does not provide any factual claims that are salient to the general public.
5747,0,Whether it be fighting for an HMO patient's bill of rights.,0,This sentence is non check-worthy as it contains a subjective statement 'whether it be' and is focused on a specific context 'fighting for an HMO patient's bill of rights' which is not generally salient to the public.
13003,0,And this means more than what we've been doing.,0,"This sentence is considered non-checkworthy as it contains subjective statements and does not provide any factual information that is salient to the general public. Therefore, the score would be 0 with the reasoning that the sentence is not check-worthy due to its subjective nature."
10150,0,"But gosh to tell our kids that before they have babies, they ought to think about getting married to someone, that's a great idea.",0,This sentence is non-checkworthy as it contains a subjective statement 'that's a great idea' and is not factual or salient to the general public.
738,0,"These are American citizens, we care deeply about them.",0,"This sentence is not factual and does not contain any checkworthy claims. It is a subjective statement expressing emotion and concern for American citizens, which is not a fact that can be verified or checked."
19827,0,"So it seems to me that we ought to take that money we can save from the Department of Education, put it into opportunity scholarships and tell little Landale Shakespeare out in Cleveland, Ohio, and tell your mother and father, you're going to get to go to school because we're going to match what the state puts up, and you're going to go to the school of your choice.",0,"{""score"": 0, ""reasoning"": ""This sentence is non-checkworthy as it contains opinion-centered statements and is not factual or salient to the general public.""}```## Answer (0)```{""score"": 0, ""reasoning"": ""This sentence is non-checkworthy as it contains opinion-centered statements and is not factual or salient to the general public.""}```This is a correct answer. The sentence is not factual or checkworthy as it contains opinion-centered statements and is not salient to the general public."
1612,0,"But more importantly, let the people in our own country realize that we still live in the greatest nation on earth.",0,"This sentence is subjective and opinion-centered, and does not contain any factual claims that are salient to the general public."
3586,0,It's a system that's got to be cleaned up.,0,This sentence is non-checkworthy as it contains a subjective statement 'got to be cleaned up' which is an opinion.
19292,0,We worked too hard to lower it.,0,Opinion-centered statement
11664,0,"I thought the best example of a way to handle the situation was East Timor when we provided logistical support to the Australians, support that only we can provide.",0,"This sentence is non-checkworthy as it contains a subjective statement 'the best example' and opinion-centered claim 'we provided logistical support to the Australians, support that only we can provide'."
10129,0,"Because frankly, in my home town of Chicago, there's an awful lot of violence and they're not using AK-47s.",0,This sentence is non-checkworthy as it contains a subjective statement 'there's an awful lot of violence' and a statement about a specific location 'in my home town of Chicago' which is not generalizable to the public.
21763,0,We've got to do something about it.,0,"This sentence is non-checkworthy as it contains a subjective statement and a call to action, which are not factual or salient to the general public."
22954,0,"I've asked in my security briefings why that is, and I can't go into all the answers, et cetera, but let me say this to you.",0,"This sentence is non-checkworthy as it contains subjective statements and is more focused on the speaker's perspective rather than providing factual information that is salient to the general public. The reasoning behind this is that the sentence does not contain any factual claims that can be verified or that would be of interest to a wide audience. Instead, it is more of a rhetorical statement from the speaker, who is sharing their thoughts and experiences without providing concrete facts or data. Therefore, it would receive a score of 0."
9716,0,I know how to make that happen.,0," This sentence is non check-worthy as it contains a subjective statement and does not provide any factual information that is salient to the general public. Therefore, the score would be 0. Reasoning: The sentence expresses a personal ability or confidence, which is subjective and not factual. It does not contain any claims that can be verified or checked."
6064,0,We've got to put more money into preventive care.,30,"This sentence expresses a subjective opinion that more money should be spent on preventive care. While it may be a widely held belief, it is not a factual claim that can be objectively verified or falsified, making it non-checkworthy."
4257,0,"And I have to say, Senator McCain and I, I think agree on the importance of energy, but Senator McCain mentioned earlier the importance of looking at a record.",0,This sentence is non-checkworthy as it contains no factual claims and is focused on the opinions and agreement between two individuals.
3749,0,Let me tell you another place to look for some savings.,0," The sentence above is non check-worthy as it is a statement of advice and does not contain any factual claims or statistics that are salient to the general public. Therefore, it would receive a score of 0."
22850,0,It's very hard to get other countries to give up their weapons when you're busy developing a new one.,60,"This sentence contains a factual claim about the difficulty of disarmament in international relations. However, it is not a clear-cut fact and the level of difficulty can vary greatly depending on the specific circumstances. Therefore, the score is relatively low."
16111,0,That is absolutely not true.,0,This sentence is a statement of opinion and does not contain any factual claims.
12622,0,Who will dominate Asia in the next five or ten years?,30,"This sentence is non check-worthy as it contains a question and an open-ended statement, making it subjective and opinion-centered."
15298,0,"But it's going to take some study and some work, and not just passing a tax increase to let the load - or the roof - fall in on the next administration.",0,This sentence is non-checkworthy as it contains subjective statements ('some study and some work') and opinion-centered language ('let the load - or the roof - fall in on the next administration').
15899,0,"And, look, this hasn't been an easy decision for me to meet.",0,"This sentence is non-checkworthy as it contains a subjective statement about the speaker's decision-making process, which is not factual or salient to the general public."
12760,0,Let's look at the vote on Hungary.,0,"This sentence does not contain any factual claims that are salient to the general public. It is a command or instruction to look at something, and does not provide any specific information about Hungary or its vote."
29270,0,Our energy policies are a disaster.,30,"This statement is opinionated and subjective, as it is a matter of interpretation and debate what constitutes a 'disaster' in energy policies. It is not a factual claim that can be objectively verified or falsified."
33663,0,I also will not add a penny to the debt.,0,This sentence is non-checkworthy as it contains a subjective statement 'I will not add a penny' which is an expression of intent and not a factual claim.
9081,0,We've got to stop drifting.,0,This sentence does not contain any factual claims that are salient to the general public. It is a subjective statement and does not provide any information that can be fact-checked.
8686,0,"Now, I know that this has been called inflationary by my opponent and by the man who isn't here tonight.",0,This sentence is non-checkworthy as it contains opinion-centered statements and does not contain any factual claims that are salient to the general public.
14594,0,"To get it, to get $150 billion in new taxes, you got to go down to the guy that's making $36,600.",0,"This sentence contains a subjective statement ('you got to go down to the guy') and a factual claim ('$150 billion in new taxes, $36,600'), but the focus is on the subjective statement and the reasoning behind it is not clear. Therefore, it is not check-worthy."
24984,0,"And we're not going to change their system, and they sure better not try to change ours.",0,This sentence contains opinion-centered statements and does not contain any factual claims that are salient to the general public.
19975,0,"I mean, I've told people as I've traveled around, all of you that got the tax cut he promised last time, vote for him in '96 and not many hands go up.",0,This sentence is non-checkworthy as it contains subjective statements and is based on anecdotal evidence.
12568,0,"And you cannot fight a victory for Communism or a strategy of victory for Communism with the strategy, simply of holding the line.",0,"This sentence is non-checkworthy as it contains subjective statements and opinions, and does not provide any factual information that is salient to the general public."
19433,0,And we have a responsibility.,0,The sentence is a subjective statement and does not contain any factual claims.
3273,0,Let me take just a minute to comment on something that Governor Carter said.,0,"This sentence does not contain any factual claims that are salient to the general public. It is a comment about an action taken by someone, but it does not provide any factual information about the action or its implications. Therefore, it is not check-worthy."
7531,0,"Over the next four years, we'll continue to insist on excellence in every classroom in America so that our children have a chance to realize the great promise of America.",30,This sentence contains a subjective claim ('excellence in every classroom') and a vague claim ('great promise of America'). It does not provide any specific facts or statistics that can be objectively verified.
9150,0,I'm going to change that.,0,This sentence is non-checkworthy as it contains no factual claims and is an expression of intent rather than a statement of fact.
19377,0,"Mr. Lehrer, I hope we'll have a chance to discuss drugs later in the program.",0,"This sentence does not contain any factual claims that are salient to the general public. It is a simple statement expressing a hope or intention, which is not check-worthy."
23241,0,But let me talk back about where we've been.,0,"This sentence does not contain any factual claims or salient information to the general public. It is a statement of intent to speak about a topic, but it does not provide any information about that topic. Therefore, it is not check-worthy."
17326,0,We've never had any difficulty finding time to pray.,0,This sentence expresses a subjective statement about the speaker's personal experience and does not provide any factual information that would be of interest to the general public.
13938,0,"I'd rather have some jobs left here than just see everything head south, see?",0,The sentence is non-checkworthy as it contains subjective statements and does not provide any factual information that is salient to the general public.
20095,0,"We can give you all these numbers, they don't mean a thing.",0,This sentence contains a subjective statement and does not contain any factual claims that are salient to the general public.
15911,0,"(Applause) And I think it has to be the woman, in the exercise of her own conscience and religious beliefs, that makes that decision.",0,This sentence is non-checkworthy as it contains a subjective statement and opinion-centered claim about a woman's decision based on her conscience and religious beliefs.
10772,0,"So let's not raise anybody's taxes, my friends, and make it be very clear to you I am not in favor of tax cuts for the wealthy.",0,"This sentence expresses a political stance or opinion, which is not factual and not salient to the general public. Therefore, it is non-checkworthy."
14235,0,"I just love the fact that everybody, particularly in the media, goes bonkers over the town hall.",0," This sentence is non check-worthy as it contains subjective statements (""I just love the fact that everybody, particularly in the media, goes bonkers over the town hall."") and is not factual or salient to the general public. Therefore, the score would be 0 with the reasoning that it is a non-checkworthy sentence."
19540,0,I think there are still lot of problems in Bosnia.,0,This sentence is non-checkworthy as it contains a subjective statement 'I think' and a vague claim 'problems in Bosnia' which is open to interpretation and not factual.
14479,0,I say that to both political parties.,0,Subjective statement expressing a speaker's opinion or intention
16047,0,"And I don't have a list, but I think the appointments that the President has made to the Bench have been outstanding, outstanding appointments.",30,"This sentence expresses the opinion of the speaker that the President's judicial appointments have been outstanding. Opinions are subjective and not factual, so this sentence is not check-worthy."
