sentence_id,Verdict,score,Text,reasoning
17674,0,80.0,"We're not going to rest and not going to be happy until every person in this country who wants a job can have one, until the recovery is complete across the country.","This statement contains a factual claim about the goal of the speaker, which is to ensure that every person in the country who wants a job can have one. This is a significant and salient claim that would be of interest to the general public. However, the statement also includes the subjective claim that 'until the recovery is complete across the country.' While this claim may be true, it is not factual in and of itself and could vary in meaning depending on the context. Therefore, the score is reduced to account for the subjective element."
27601,0,80.0,"And the last conversation she had with her father was him calling from the twin towers, saying ""Peyton (ph), I love you and I will always watch over you.""","This statement contains a factual claim about a conversation between a person (Peyton) and her father, which allegedly took place on the phone from the Twin Towers before they collapsed during the 9/11 attacks. The claim is salient to the general public as it relates to a significant historical event. However, the statement does not provide enough information to fact-check the claim fully, as it does not specify the exact date or time of the conversation, or the identities of the speakers beyond 'Peyton' and 'her father'. Therefore, the check-worthiness score is relatively low, but still above 50 due to the presence of a factual claim related to a significant historical event."
7796,0,80.0,"I believe it's essential that we do it because in the next ten years the balance of power is going to begin to move in the world from one direction or another - towards us or towards the Communists - and unless we begin to identify ourselves not only with the anti-Communist fight, but also with the fight against poverty and hunger, these people are going to begin to turn to the Communists as an example.","This sentence contains factual claims about the potential shift in global power towards either the US or Communists, and the importance of addressing poverty and hunger to prevent people from turning to Communism. These claims can be fact-checked using historical and statistical data."
7919,0,80.0,"Now the next president of the United States in his first year is going to be confronted with a very serious question on our defense of Berlin, our commitment to Berlin.","This sentence contains a factual claim about the next president facing a serious question regarding the defense of Berlin, which is a significant geopolitical issue. However, it does not provide specific information about the identity of the next president or the exact nature of the question, which limits the scope of fact-checking."
19756,0,85.0,Prime Minister Rabin gave his life because someone in his own country literally hated him for trying to bring peace.,"This sentence contains a factual claim about Prime Minister Rabin's death and the motive behind it. However, it is important to note that the sentence implies'someone in his own country' committed the act, which may require further investigation to determine if it is a factually accurate statement. Additionally, the sentence does not specify who exactly 'hated' Rabin, which could be an important detail for fact-checking purposes. Therefore, the score is not 100, but rather 85, as there is some level of uncertainty and potential for further fact-checking."
24954,0,80.0,How can something this serious occur in an administration and have a President of the United States in a situation like this say he didn't know?,"This sentence contains a claim about a President of the United States not knowing about a serious occurrence in his administration. While this claim is factual, it is not clear what the specific occurrence is or who is making the claim. Therefore, the claim lacks sufficient context and detail to be fully fact-checked using publicly available information. However, the sentence does touch on a matter of public interest and importance, making it checkworthy to some extent."
23235,0,80.0,"I am -- I have a proposal for a tax cut for all people earning less than the $200,000.","This sentence contains a factual claim about a proposed tax cut and the income threshold for eligibility, which is salient to the general public."
24651,0,80.0,We need to fully fund the act named for that wonderful boy Ryan White to make sure we're doing everything we can on research and treatment.,"The sentence contains a factual claim about the need to fund the Ryan White Act for research and treatment. However, it is not clear from the sentence alone whether the funding is currently insufficient or if the speaker is advocating for more funding beyond what is already allocated. Therefore, the claim lacks specificity and may not be easily fact-checked using publicly available information. However, the claim is salient to the general public as the Ryan White Act is a well-known piece of legislation related to HIV/AIDS research and treatment."
11337,0,85.0,"We've got young people who have got the grades and the will and the drive to go to college, but they just don't have the money.","This sentence contains a factual claim about young people having the grades, will, and drive to go to college but lacking the money. This is a common issue and relevant to the general public, making it checkworthy."
26677,0,80.0,"They sell a lot of automobiles here, create a lot of jobs -- those who sell exports.","The sentence contains factual claims about the number of automobiles sold and the number of jobs created. These claims are likely to be of interest to the general public. However, the sentence does not provide specific numbers or sources, so the fact-checking score is not maximum."
8114,0,100.0,The Chinese Communists have always had a large population.,"This statement is factual and salient to the general public as it refers to a well-known demographic fact about China, which is that it has the largest population in the world."
1386,0,80.0,The uh - right of indigent or very poor accused persons to uh - legal counsel.,"This sentence contains a factual claim about the legal right of indigent or poor accused persons to legal counsel. This is a well-established fact in many legal systems around the world, including the United States. However, the sentence is not very specific and could benefit from additional context or details to increase its check-worthiness score. For example, specifying which legal system is being referred to or providing more details about the scope and limitations of this right could make the sentence more informative and factually rich."
31844,0,85.0,"That's why the slogan of my campaign is ""Stronger Together,"" because I think if we work together, if we overcome the divisiveness that sometimes sets Americans against one another, and instead we make some big goals -- and I've set forth some big goals, getting the economy to work for everyone, not just those at the top, making sure that we have the best education system from preschool through college and making it affordable, and so much else.","The sentence contains several factual claims about the speaker's campaign goals, which can be fact-checked using publicly available information. However, it also includes subjective statements about the importance of working together and overcoming divisiveness, which are not easily fact-checked and reduce the overall score."
2654,0,80.0,"I propose we grade our schools so parents know which schools are succeeding and failing, so they can take their child to a -- to a school that he's being more successful.","This sentence contains a factual claim about the purpose of grading schools, which is a common practice and relevant to the general public. However, it also includes subjective elements such as 'he's being more successful,' which may vary from parent to parent and child to child. Therefore, the score is not 100, but rather 80, as the factual claim is the primary focus and the subjective elements do not detract significantly from the overall check-worthiness of the sentence."
8009,0,80.0,"These islands are a few miles - five or six miles - off the coast of Red China, within a general harbor area and more than a hundred miles from Formosa.","The sentence mentions the location of 'these islands' in relation to 'Red China' and 'Formosa'. This information can be fact-checked using publicly available maps and geographical data. However, the exact number of miles is not crucial for fact-checking purposes and may introduce some degree of uncertainty. Therefore, the score is not perfect but still relatively high."
11075,0,85.0,"If we had done what Senator Obama wanted done in Iraq, and that was set a date for withdrawal, which General Petraeus, our chief -- chairman of our Joint Chiefs of Staff said would be a very dangerous course to take for America, then we would have had a wider war, we would have been back, Iranian influence would have increased, al Qaeda would have re- established a base.","The sentence contains several factual claims that can be checked: 1) Senator Obama wanted a date for withdrawal from Iraq, 2) General Petraeus warned against this course of action, 3) Setting a withdrawal date would have led to a wider war, 4) Iranian influence would have increased, and 5) Al Qaeda would have re-established a base. These claims can be fact-checked using publicly available information, such as news articles and academic studies."
19617,0,80.0,And the United States needs help from other countries.,"This statement is checkworthy because it implies a factual claim about international cooperation in addressing a specific issue, which is a common topic of public interest. However, the statement is not very specific about the issue or the countries involved, which could limit the availability of factual information to verify the claim."
15070,0,80.0,"Ultimately, the most serious terrorist threat is if one of those radical nations, who believe in terrorism as a policy, should have atomic weapons.","This sentence contains a factual claim about the potential terrorist threat posed by nations with atomic weapons. However, it is not clear which specific nations are being referred to, and the claim is not quantifiable, so the score is not as high as it could be with more specific information."
32409,0,80.0,And we should demand that Donald release all of his tax returns so that people can see what are the entanglements and the financial relationships that he has...,"This sentence contains a factual claim that Donald Trump has not released all of his tax returns. This information is salient to the public and can be fact-checked using publicly available information. However, the sentence also implies that there are potentially harmful 'entanglements and financial relationships' that would be revealed by the tax returns, which is subjective in nature and not easily fact-checked."
27287,0,80.0,"And the kinds of budget proposals that you've put forward, when we don't ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that's undermining our long-term competitiveness.",This sentence contains a factual claim about budget proposals and their impact on education and long-term competitiveness. The claim can be fact-checked using publicly available information about budget proposals and their effects on education and competitiveness.
2136,0,80.0,My grandmother died three days before I was elected president.,"This statement contains a factual claim about the speaker's grandmother's death and the speaker's election as president. However, it is not clear whether the speaker is the current president or a historical figure, which may limit the publicly available information for fact-checking. Additionally, the statement does not provide any specific details about the election or the date of the grandmother's death, which may require additional context to verify accurately."
15596,0,90.0,"Now, I think if we work together on it, and if you have a president that will work with the Congress and the American people, we can bring that deficit down steadily, $20, $25, $30 billion a year, build economic growth, build a good strong future for America, invest in those things which we must invest in economic development, good jobs, good schools for our kids, college opportunity for young people, decent health care and affordable housing, and a clean and safe environment.","The sentence contains several factual claims about reducing the deficit, economic growth, investment in education, health care, and affordable housing. These claims can be fact-checked using publicly available information such as government reports and statistics."
15449,0,85.0,Is there more or less unemployment in the country than there was four years ago?,"This sentence contains a factual claim about the unemployment rate in the country, which is a matter of public interest. The claim can be fact-checked using data from the Bureau of Labor Statistics or other reliable sources."
2757,0,100.0,I'll restore that $716 billion to Medicare.,This statement contains a clear factual claim about a specific amount of money ($716 billion) and its intended use (restoring it to Medicare). This information can be fact-checked using publicly available data from the Medicare budget and the U.S. federal budget.
29104,0,80.0,"First, we have to build an economy that works for everyone, not just those at the top.","This statement implies a factual claim about economic inequality and the need for policies to address it, which is a matter of public interest and can be fact-checked using data from various sources such as government statistics, economic reports, and academic studies."
19802,0,80.0,"We need a strong economic package; we need a tax cut; we need the $500 child credit, and we'll have that soon.","This sentence contains several factual claims related to economic policies, specifically a tax cut and a $500 child credit. These claims are salient to the general public and can be fact-checked using publicly available information."
29687,0,80.0,Race remains a significant challenge in our country.,"This statement is checkworthy because it touches on a factual and salient issue in the United States: race relations. While the statement is subjective in nature, it can be fact-checked by examining data and trends related to racial disparities and discrimination in various areas such as education, employment, criminal justice, and housing. For example, one could fact-check the statement by looking at statistics on racial disparities in income, education, and employment opportunities, or by examining data on police use of force against different racial groups. However, it is important to note that fact-checking this statement would require a significant amount of research and analysis, and may not yield a definitive or straightforward answer."
29613,0,80.0,Our airports are like from a third world country.,"This statement is checkworthy because it implies a comparison between the condition of airports in the speaker's country and those in third world countries. Such a comparison may involve factual information about the facilities, cleanliness, efficiency, or other aspects of the airports. However, the statement is not entirely factual as it is an opinion and the speaker's definition of a 'third world country' may vary. Therefore, the score is set at 80 to reflect the factual content of the comparison."
14768,0,80.0,"And, last one, who would you ask to be the trustee of your estate and take care of your children if something happened to you?","This sentence contains a factual claim about the speaker's desire to appoint a trustee for their estate and caretaker for their children in case of their demise. While the identity of the potential trustee is not mentioned, publicly available information could be used to fact-check if the proposed trustee is a reputable and capable individual. However, the sentence does not provide enough information to definitively determine its check-worthiness, as the identity of the trustee is unknown. Therefore, a score of 80 is assigned, as the sentence contains a factual claim that could potentially be fact-checked with publicly available information."
3686,0,80.0,"We have to fix our health care system, which is putting an enormous burden on families.","This sentence contains a claim about the burden of the health care system on families, which is factual and salient to the general public. However, it does not provide specific numbers or statistics, which could increase the score."
17990,0,100.0,Saddam Hussein now sits in a prison cell.,"This statement is factual and identifies a specific person and location, making it highly checkworthy."
1407,0,100.0,"I had one opportunity to nominate uh - an individual to the Supreme Court and I selected the Circuit Court of Appeals judge from Illinois, uh - John Paul Stevens.",This sentence contains a factual claim about a historical event (President Carter nominating John Paul Stevens to the Supreme Court) that is publicly available and relevant to the general public.
27696,0,85.0,Is the Middle East in tumult?,"The Middle East is a geographical region known for political instability and conflict. The term 'tumult' implies a state of chaos or disorder. A simple web search reveals numerous articles and reports discussing the current instability and conflicts in various Middle Eastern countries, such as Syria, Iraq, Yemen, and Libya. These conflicts have resulted in significant human casualties and displacement, and have had far-reaching economic and political consequences. Therefore, the claim 'Is the Middle East in tumult?' is highly factual and salient to the general public, and is therefore checkworthy."
6844,0,80.0,"We want there to be electronic medical records to cut down on error, as well as reduce cost.","This sentence contains a factual claim about the potential benefits of electronic medical records, which is a widely known and discussed topic in the healthcare industry. The claim is salient to the general public as it relates to a significant aspect of healthcare delivery and management. However, the sentence does not provide specific statistics or data to support the claim, which could increase its check-worthiness score."
499,0,80.0,"The people that are out there trying to help these kids, the programs like cities and schools, the work that Barbara Bush is doing so people can learn to read in this country and then go on and break this cycle of poverty.",This sentence contains several factual claims: 'The people that are out there trying to help these kids' implies the existence of programs and individuals working to help children. 'Programs like cities and schools' implies the existence of specific programs in cities and schools. 'The work that Barbara Bush is doing' implies the existence and impact of Barbara Bush's literacy program. These claims can be fact-checked using publicly available information.
15749,0,80.0,"And if we go forward with the kinds of policies that the Vice President is suggesting tonight and has in the past, that debt is going to grow bigger and bigger and bigger.","This statement implies a factual claim about the potential future growth of the national debt based on specific policy suggestions. While the exact amount of debt growth is not stated, the claim is salient to the general public and can be fact-checked using publicly available information on the projected effects of various policy proposals on the national debt."
15628,0,100.0,I won the Democratic nomination in fifty-one separate contests.,This statement is factual and salient to the general public as it refers to a specific number of contests won by a political candidate during the Democratic nomination process. The number of contests won is a significant fact in the context of a political campaign.
24047,0,80.0,"So it I think is very important for us to let them assume more and more of the burden and for us to bring that money back here and rebuild our infrastructure, because we can only be a superpower if we are an economic superpower; and we can only be an economic superpower if we have a growing, expanding job base.","This sentence contains several factual claims: 1) It's important for the US to let other countries assume more burden. 2) The money should be brought back to the US. 3) The US can only be a superpower if it is an economic superpower. 4) The US can only be an economic superpower if it has a growing, expanding job base. These claims can be fact-checked using publicly available information, such as economic data and historical trends. However, the sentence is not entirely check-worthy because it also contains subjective statements, such as 'I think' and 'it is very important for us.' These statements do not add significant factual information and can be removed without affecting the overall meaning of the sentence. Therefore, the check-worthiness score is 80, as some factual claims are present but not all of them are directly stated."
3113,0,100.0,I was the first United States president to visit Japan.,"This statement is factual and salient to the general public as it refers to a historical fact. The claim can be fact-checked using publicly available information, such as records of presidential visits to Japan."
28304,0,80.0,"And again, I want to make it possible for all middle-class families to send their kids to college and more Pell grants for those who are in the lower income groups also, and then I want to make sure that we have job training on top of that and lifelong learning, but it all starts with the public school teachers."," {""score"": 80, ""reasoning"": ""This sentence contains several factual claims: 1) the speaker's intention to make college affordable for middle-class families and increase Pell grants for lower-income groups, 2) the existence of job training programs, and 3) the importance of public school teachers. These claims can be fact-checked using publicly available information, such as government reports, educational statistics, and policy documents. However, the sentence also contains subjective elements, such as the speaker's intention and the importance of public school teachers, which may require additional context or interpretation to fully fact-check. Therefore, the score is set at 80, indicating a moderately check-worthy sentence."""
10728,0,80.0,"You know, a lot of you remember the tragedy of 9/11 and where you were on that day and, you know, how all of the country was ready to come together and make enormous changes to make us not only safer, but to make us a better country and a more unified country.","This sentence contains a factual claim about the 9/11 attacks and the country's response, which is a significant historical event. The claim is salient to the general public and can be fact-checked using publicly available information."
18804,0,80.0,I also intend to double the number of special forces so that we can do the job we need to do with respect fighting the terrorists around the world.,"This statement contains a factual claim about the intention to double the number of special forces, which is a significant military action. However, the claim about fighting terrorists around the world is subjective and could be debated, so the score is not 100."
21190,0,80.0,And I wish Governor Bush would join me this evening in endorsing the McCain-Feingold Campaign Finance Reform Bill.,"This sentence contains a factual claim about Governor Bush and his potential endorsement of the McCain-Feingold Campaign Finance Reform Bill. The McCain-Feingold Act is a well-known piece of legislation, and whether or not Governor Bush endorsed it is a matter of public record. However, the sentence does not provide any specific information about the bill or the endorsement beyond the fact that it exists, so the score is not 100."
5628,0,80.0,"If we invest now in our young people and their ability to go to college, that will allow them to drive this economy into the 21st century.","This statement contains a factual claim about the potential economic impact of investing in education for young people. However, it is a broad and generalized statement, and the specifics of the investment and its impact on the economy would require further fact-checking. Additionally, the statement implies a causal relationship between investing in education and economic progress, which may not be straightforward to fact-check with publicly available information."
28345,0,80.0,"And under my plan, in four years, as the percentage of our gross domestic product, federal spending will be the smallest that it has been in 50 years.","This statement contains a factual claim about federal spending as a percentage of GDP in four years under the speaker's plan. However, it is not clear if the claim is true or not without further investigation. Additionally, the claim only refers to a specific time frame and does not provide any context or comparison to previous years, making it less salient to the general public."
20096,0,90.0,"If you are out of work, you have nothing to eat or you can't have medical care, or you're holding a crack baby in your arms right now, what do you do next?","This sentence contains several factual claims that could be checkworthy: 'you have nothing to eat', 'you can't have medical care', and 'holding a crack baby in your arms'. These claims touch on important issues related to poverty, healthcare access, and substance abuse. However, it's important to note that the sentence also includes subjective elements, such as 'what do you do next?' which could make fact-checking more challenging. Therefore, the score is not 100, but rather 90, reflecting the presence of factual claims that are salient to the general public, but also the need for careful consideration when fact-checking due to the inclusion of subjective elements."
6573,0,100.0,"If you were going to pass something in the Congress, you had to show where you are going to pay for it and how.","This statement is checkworthy because it contains a factual claim about the requirement for proposing legislation in the US Congress, specifically that it must include information on funding sources. This information is salient to the public as it relates to the budgeting and financial aspects of legislation."
26057,0,100.0,You're not going to go without food and you're not going to go without medical care.,This sentence contains two factual claims: 'You're not going to go without food' and 'You're not going to go without medical care'. Both claims are salient to the general public as they relate to basic human needs.
17509,0,100.0,Does every woman in America have to present herself before some judge picked by Jerry Falwell to clear her personal judgment?,"This sentence contains a factual claim about a proposed requirement for women in America to appear before a judge, which is a significant public issue. The claim can be fact-checked using publicly available information about Jerry Falwell and his views on women's moral conduct."
7606,0,80.0,"Instead our aid continued to Batista, which was ineffective; we never were on the side of freedom; we never used our influence when we could have used it most effectively - and today Cuba is lost for freedom.","This sentence contains several factual claims that can be checked. It implies that the US provided aid to Batista, that this aid was ineffective, and that the US failed to use its influence effectively in Cuba. These claims can be fact-checked using historical records and news articles. However, the sentence also contains subjective statements, such as 'Cuba is lost for freedom,' which cannot be fact-checked and lower the overall score."
13160,0,80.0,"But I would make the effort because I think the fate not only of our own civilization, but I think the fate of world and the future of the human race is involved in preventing a nuclear war.","This statement contains a claim about the potential impact of preventing a nuclear war on the future of human civilization and the world, which is factual and salient to the general public. However, it is not a definitive claim and the level of certainty is not high, which is why the score is not 100."
19508,0,80.0,The United States is still the indispensable nation in the aftermath of the Cold War and on the brink of the 21st Century.,"This statement implies a factual claim about the United States' role in international politics after the Cold War. However, it is a subjective statement as it uses the term 'indispensable nation' which can be interpreted differently by different people. Additionally, the statement does not provide any specific facts or statistics to support the claim. Therefore, the score is set at 80 to reflect the presence of a factual claim, but with some degree of subjectivity and lack of concrete evidence."
9773,0,80.0,"When they said, ""We're going to cut Planned Parenthood funding.""",This statement contains a factual claim about a proposed government action. Planned Parenthood is a real organization and funding it or cutting it is a matter of public interest and policy.
7681,0,80.0,What will be done to provide equality of education in all sections of the United States?,"This sentence contains a claim about the need for equality of education in all sections of the United States, which is a factual and salient issue. However, the sentence does not provide specific information about what actions are being taken or proposed to achieve this goal. Therefore, the score is not 100 as there is some ambiguity about the factual claims being made."
6264,0,80.0,"This probably has more to do with our economic future than anything and that means it also has a national security implication, because there's never been a nation on earth that saw its economy decline and continued to maintain its primacy as a military power.","The sentence contains claims about the economic future and its national security implications, which are factual and salient to the general public. However, it also includes the statement 'there's never been a nation on earth that saw its economy decline and continued to maintain its primacy as a military power.' This claim may be true, but it requires additional research to fact-check it accurately. Therefore, the score is not 100, but 80 to reflect the uncertainty about this specific claim."
22218,0,100.0,"Number 4, we would fully fund the Head Start program to get little kids off to a good start.","This statement contains a factual claim about funding for the Head Start program, which is a publicly available and significant piece of information."
15581,0,80.0,"No, we need a chief executive who is prepared to lead; who won't blame the Congress; who will lead to bring down that deficit, who will make tough choices on spending","This sentence contains several factual claims that could be checked: 'who won't blame the Congress', 'who will lead to bring down that deficit', and 'who will make tough choices on spending'. These claims could be checked to see if they are true or false, and if they are significant to the general public. However, the sentence also contains subjective language ('need a chief executive who is prepared to lead') and opinion-based statements ('who will make tough choices on spending'), which could make fact-checking more difficult. Therefore, the check-worthiness score is not 100, but rather 80, as some factual claims are present but there are also subjective and opinion-based elements in the sentence."
6498,0,100.0,"Six months after he said Osama bin Laden must be caught dead or alive, this president was asked, ""Where is Osama bin Laden? ""","This sentence contains a factual claim about a historical event and a direct quote from a president, making it highly checkworthy."
17031,0,80.0,"In the second century of our nation's history, our forefathers developed the most productive industrial nation in the history of the globe.","This sentence contains a factual claim about the second century of the United States' history and the country's industrial productivity. However, it is not clear what specific facts are being referred to, and the claim is not quantifiable without further research. Therefore, the score is set at 80, which indicates a moderately check-worthy statement."
12832,0,80.0,"I don't believe we should go to a summit conference unless we have such an agenda, unless we have some reasonable insur- assurance from Mr. Khrushchev that he intends seriously to negotiate on those points.",This sentence contains a factual claim about the requirement for an agenda in a summit conference and the need for assurance from Mr. Khrushchev for serious negotiations. These are both relevant and public-facing facts.
8158,0,80.0,"If the United States fails, then the whole cause of freedom fails.","This statement contains a claim about the relationship between the United States and freedom, which is a factual and salient topic. However, it is a strong claim that may require additional context or evidence to fully fact-check. For example, one could explore the historical and philosophical basis for the idea that the United States is a bulwark of freedom, and what exactly is meant by 'the cause of freedom' in this context. Additionally, it may be necessary to consider counterarguments or alternative perspectives on this claim."
8174,0,80.0,There is no question but that we cannot discuss our internal affairs in the United States without recognizing that they have a tremendous bearing on our international position.,"This sentence implies a factual claim about the relationship between internal and international affairs in the United States. While it is a subjective statement that 'we cannot discuss our internal affairs' without recognizing their international implications, it is a widely accepted notion in international relations and politics. Therefore, it is checkworthy to some extent."
5627,0,80.0,"If we invest in a serious energy policy, that will save in the amount of money we're borrowing from China to send to Saudi Arabia.","This sentence contains a factual claim about money being borrowed from China and sent to Saudi Arabia. However, the claim about saving money through energy policy is an opinion and not a fact, so the score is not 100."
17194,0,80.0,"He must stand for the values of decency that the American people stand for, and he must use the power of the White House to try to control these nuclear weapons and lead this world toward a safer world.",This sentence contains a claim about the power of the White House and the ability of the president to control nuclear weapons and lead the world towards a safer world. These are factual claims that are relevant to the general public and can be fact-checked using publicly available information.
463,0,100.0,"And I have had a couple of exceptions that I support - rape, incest and the life of the mother.","This sentence contains factual claims about exceptions to abortion laws, which are relevant to public discourse and can be fact-checked using publicly available information."
29110,0,80.0,"That starts with raising the national minimum wage and also guarantee, finally, equal pay for women's work.","This sentence contains two factual claims: raising the national minimum wage and guaranteeing equal pay for women's work. Both claims are salient to the general public and can be fact-checked using publicly available information. However, the score is not 100 because the sentence does not specify a particular amount for the minimum wage increase or the current wage gap between men and women, which would make the fact-checking process more precise."
15119,0,80.0,"Secondly, we all committed ourselves, as have all my predecessors in the Oval Office not to permit the spread of nuclear weapons to a terrorist nation, or to any other nation that does not presently have those weapons or capabilities for explosives.","This statement contains a factual claim about a commitment made by the speaker and their predecessors in the Oval Office not to allow the spread of nuclear weapons to a terrorist nation or any other nation without such weapons. This claim is salient to the general public as it relates to national security and international relations. However, the statement does not provide specific information about which nations are being referred to, making the fact-checking process more complex and potentially time-consuming. Therefore, the score is not 100, but rather 80, reflecting the additional effort required to fact-check this claim."
20005,0,80.0,Cleaning up two-thirds of the worst toxic waste dumps.,"This sentence contains a factual claim about cleaning up toxic waste dumps, which is a matter of public interest. The claim specifies that two-thirds of the worst toxic waste dumps are being cleaned up, providing some level of quantifiability. However, the sentence does not provide any specific information about the location or number of these dumps, which could limit the ability to fact-check the claim fully. Therefore, the score is set at 80, reflecting the presence of a factual claim that is not fully quantifiable or locatable."
526,0,90.0,One of the greatest barriers to opportunity for a family and for those children is the threat that they mat lose their health insurance.,"This sentence contains a factual claim about a potential barrier to opportunity for families and their children, which is the loss of health insurance. This claim is salient to the general public as health insurance is a significant concern for many individuals and families. The claim can be fact-checked using publicly available information, such as statistics on the number of uninsured individuals and the impact of health insurance on access to healthcare and financial stability."
28190,0,100.0,We share a common border with another nation.,This statement is factual and salient to the general public as it refers to a geographical fact that is widely known and relevant to international relations.
17265,0,80.0,We have seen the barricades that have had to be built around the White House.,"This sentence contains a factual claim about the existence and location of barricades around the White House, which is a matter of public interest and can be fact-checked using publicly available information."
20678,0,80.0,"They said even if we are the strongest if we donÃ¢â‚¬â„¢t do something if we don't have a clear vision of the military, if we don't stop extending our troops all around the world and nation building missions, then we're going to have a serious problem coming down the road, and I'm going to prevent that.","The sentence contains a claim about potential future problems if certain actions are not taken, which is factual and salient to the general public. However, the claim is not directly verifiable with publicly available information, as it depends on the speaker's interpretation of the situation and the potential consequences of not taking certain actions. Therefore, the score is not 100, but rather 80, which reflects the degree of factuality and public interest in the claim."
1969,0,90.0,And we know where it came from: two wars that were paid for on a credit card; two tax cuts that were not paid for; and a whole bunch of programs that were not paid for; and then a massive economic crisis.,"This sentence contains several factual claims about the sources of government spending, including two wars, two tax cuts, and various unpaid-for programs. These claims can be fact-checked using publicly available information, such as government budget reports and economic data."
1536,0,85.0,The American people had lost faith and trust and confidence in the presidency itself.,"This statement implies a factual claim about the American people's perception of the presidency, which is a matter of public interest. However, it would require more specific information to fact-check effectively, such as a poll or survey data. Therefore, the score is not 100 but rather 85, as the claim is checkworthy but not easily fact-checked with publicly available information."
14932,0,80.0,"Since then, he has blamed the people for inflation, OPEC, he has blamed the Federal Reserve system, he has blamed the lack of productivity of the American people, he has then accused the people of living too well and that we must share in scarcity, we must sacrifice and get used to doing with less.","This sentence contains several factual claims about actions taken by a specific person (Ronald Reagan) and the reasons he blamed for inflation. These claims can be fact-checked using publicly available information, such as historical records and news articles. However, the sentence also includes subjective interpretations and opinions, which may make it difficult to assign a definitive factual truth value. Therefore, the score is set at 80, indicating a moderately check-worthy sentence."
4163,0,100.0,"We sit down with Ahmadinejad, and he says, ""We're going to wipe Israel off the face of the Earth,"" and we say, ""No, you're not""?",This sentence contains a clear factual claim that is both salient to the general public and can be fact-checked using publicly available information. The claim is that Ahmadinejad has stated that Iran intends to 'wipe Israel off the face of the Earth'. This claim can be fact-checked by looking for reliable sources that report this statement by Ahmadinejad.
16906,0,80.0,"He has, in effect, said that he would agree with all of - he would disapprove of the vetoes that I have made, and would have added significantly to expenditures and the deficit in the federal government.",This sentence contains a claim about the speaker's position on the vetoes made by another individual and potential expenditures and deficit. These claims are factual and relevant to the public.
24683,0,80.0,"This is a town where the White House says, Congress did it; Congress says, the White House did it.","This sentence contains a factual claim about a dispute between the White House and Congress over who did something. However, it does not provide enough information to definitively fact-check the claim without additional context. A score of 80 is given because the sentence is somewhat check-worthy due to the presence of a factual claim, but it would require further investigation to determine the specific claim being made and to find publicly available information to fact-check it."
25720,0,80.0,We ought to help protect our kids from drugs and guns and gangs and tobacco.,"This sentence contains several factual claims related to substances and activities that are harmful to children, making it checkworthy. However, it is a call to action rather than a statement, which may impact the score slightly. The claims are salient to the general public as they are common concerns for parents and caregivers."
15791,0,80.0,"I can think of doctors and scientists, Jonas Salk who for example discovered a vaccine which cured one of the most dread diseases we ever had.","Jonas Salk is a real person who discovered the polio vaccine, which is a significant medical achievement. However, the sentence only mentions one specific example, and there might be other factual claims related to Salk or polio that could also be checked."
24218,0,80.0,"I've already put forward things that'll get this country working fast, some of which have been echoed here tonight--investment tax allowance, capital gains reduction, more on research and development, tax credit for first-time home buyers.","The sentence contains several factual claims about specific economic policies, such as investment tax allowance, capital gains reduction, and tax credit for first-time home buyers. These claims can be fact-checked using publicly available information, such as government websites or financial news sources."
15890,0,100.0,"Barb and I lost a child, you know that we lost a daughter, Robin.","This sentence contains a factual claim about the loss of a child, which is a significant and salient event. The gender of the child is also mentioned, adding further specificity to the claim. This information is publicly available and can be fact-checked using birth and death records."
12877,0,80.0,"But if India does not succeed - with her four hundred and fifty million people, if she can't make freedom work - then people around the world are going to determine - particularly in the underdeveloped world - that the only way that they can develop their resources is through the Communist system.","This sentence contains a factual claim about the number of people in India (450 million) and the potential impact of India's success or failure on the underdeveloped world. However, it also includes subjective elements such as the determination of people around the world and the notion that the only way to develop resources is through the Communist system. These elements make it a somewhat check-worthy statement, but not fully factual."
